Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested
ORD013500,CUST8107,blinkit,2025-03-09 01:29:30,35,Dairy,169,"Fast delivery, great service!",5,0,0
ORD013501,CUST9329,jiomart,2025-03-09 15:29:30,21,Dairy,371,Quick and reliable!,5,0,0
ORD013502,CUST9584,blinkit,2025-03-09 10:29:30,34,Grocery,921,Good quality products.,4,0,0
ORD013504,CUST9335,blinkit,2025-03-09 23:29:30,30,Personal Care,922,Good quality products.,4,0,0
ORD013518,CUST1741,jiomart,2025-03-09 04:29:30,35,Grocery,661,"Horrible experience, never ordering again.",1,0,1
ORD013524,CUST4938,blinkit,2025-03-09 10:29:30,24,Personal Care,1777,Excellent experience!,5,0,0
ORD013529,CUST7091,swiggy instamart,2025-03-09 10:29:30,26,Grocery,647,Good quality products.,4,0,0
ORD013531,CUST1733,blinkit,2025-03-09 08:29:30,37,Dairy,134,"Fast delivery, great service!",5,0,0
ORD013532,CUST3554,blinkit,2025-03-09 04:29:30,31,Dairy,715,"Horrible experience, never ordering again.",1,0,1
ORD013536,CUST7927,swiggy instamart,2025-03-09 19:29:30,26,Snacks,464,"Easy to order, loved it!",5,0,0
ORD013541,CUST1167,jiomart,2025-03-09 05:29:30,25,Personal Care,109,Excellent experience!,5,0,0
ORD013544,CUST7178,blinkit,2025-03-09 07:29:30,44,Snacks,430,Quick and reliable!,5,1,0
ORD013546,CUST4104,swiggy instamart,2025-03-09 20:29:30,28,Fruits & Vegetables,565,Excellent experience!,5,0,0
ORD013547,CUST8998,blinkit,2025-03-09 08:29:30,32,Snacks,139,Items missing from order.,2,0,1
ORD013549,CUST1170,jiomart,2025-03-09 13:29:30,32,Personal Care,1742,"Not fresh, disappointed.",2,0,1
ORD013550,CUST7479,blinkit,2025-03-09 07:29:30,28,Personal Care,1265,Delivery person was rude.,2,0,1
ORD013551,CUST1684,blinkit,2025-03-09 10:29:30,46,Grocery,281,Quick and reliable!,5,1,0
ORD013554,CUST4653,jiomart,2025-03-09 08:29:30,47,Dairy,681,Very satisfied with the service.,5,1,0
ORD013556,CUST2874,jiomart,2025-03-09 19:29:30,31,Snacks,129,Delivery person was rude.,2,0,1
ORD013557,CUST2888,swiggy instamart,2025-03-09 22:29:30,36,Beverages,187,Excellent experience!,5,0,0
ORD013559,CUST9004,swiggy instamart,2025-03-09 17:29:30,38,Snacks,354,Packaging could be better.,3,0,0
ORD013564,CUST3742,jiomart,2025-03-09 16:29:30,22,Grocery,1094,Items missing from order.,2,0,1
ORD013570,CUST5664,jiomart,2025-03-09 00:29:30,10,Snacks,347,Packaging could be better.,3,0,0
ORD013571,CUST5284,blinkit,2025-03-09 16:29:30,42,Dairy,660,"Very late delivery, not happy.",2,1,1
ORD013573,CUST2956,swiggy instamart,2025-03-09 08:29:30,33,Snacks,399,Quick and reliable!,5,0,0
ORD013575,CUST4311,jiomart,2025-03-09 13:29:30,40,Snacks,125,"Fast delivery, great service!",5,0,0
ORD013577,CUST9158,jiomart,2025-03-09 05:29:30,22,Grocery,243,Very satisfied with the service.,5,0,0
ORD013579,CUST3082,swiggy instamart,2025-03-09 06:29:30,28,Personal Care,629,"Easy to order, loved it!",5,0,0
ORD013581,CUST1584,swiggy instamart,2025-03-09 18:29:30,39,Dairy,469,Excellent experience!,5,0,0
ORD013585,CUST2825,swiggy instamart,2025-03-09 04:29:30,44,Snacks,408,Quick and reliable!,5,1,0
ORD013586,CUST4746,blinkit,2025-03-09 14:29:30,14,Snacks,354,Delivery person was rude.,2,0,1
ORD013588,CUST7358,swiggy instamart,2025-03-09 11:29:30,36,Personal Care,1009,"Easy to order, loved it!",5,0,0
ORD013589,CUST4022,blinkit,2025-03-09 20:29:30,21,Fruits & Vegetables,472,Quick and reliable!,5,0,0
ORD013592,CUST4960,swiggy instamart,2025-03-09 17:29:30,33,Dairy,572,"Horrible experience, never ordering again.",1,0,1
ORD013594,CUST7076,swiggy instamart,2025-03-09 05:29:30,26,Snacks,193,"Horrible experience, never ordering again.",1,0,1
ORD013595,CUST8177,blinkit,2025-03-09 03:29:30,35,Fruits & Vegetables,507,"Easy to order, loved it!",5,0,0
ORD013596,CUST3338,swiggy instamart,2025-03-09 17:29:30,49,Snacks,153,Wrong item delivered.,1,1,1
ORD013598,CUST1672,swiggy instamart,2025-03-09 18:29:30,38,Dairy,323,Items missing from order.,2,0,1
ORD013602,CUST6208,swiggy instamart,2025-03-09 14:29:30,29,Fruits & Vegetables,196,Packaging could be better.,3,0,0
ORD013608,CUST3875,jiomart,2025-03-09 01:29:30,22,Fruits & Vegetables,394,"Very late delivery, not happy.",2,0,1
ORD013621,CUST4184,swiggy instamart,2025-03-09 16:29:30,45,Dairy,622,Very satisfied with the service.,5,1,0
ORD013622,CUST6503,jiomart,2025-03-09 13:29:30,35,Fruits & Vegetables,516,Wrong item delivered.,1,0,1
ORD013623,CUST8190,jiomart,2025-03-09 21:29:30,29,Snacks,100,Delivery person was rude.,2,0,1
ORD013625,CUST8217,jiomart,2025-03-09 01:29:30,22,Grocery,1025,Very satisfied with the service.,5,0,0
ORD013627,CUST5026,jiomart,2025-03-09 22:29:30,32,Fruits & Vegetables,415,"Not fresh, disappointed.",2,0,1
ORD013633,CUST6202,jiomart,2025-03-09 19:29:30,42,Personal Care,963,Packaging could be better.,3,1,0
ORD013634,CUST1929,jiomart,2025-03-09 21:29:30,29,Personal Care,739,Good quality products.,4,0,0
ORD013635,CUST2824,blinkit,2025-03-09 14:29:30,32,Grocery,1035,Quick and reliable!,5,0,0
ORD013636,CUST2067,jiomart,2025-03-09 00:29:30,24,Grocery,673,Excellent experience!,5,0,0
ORD013637,CUST7716,swiggy instamart,2025-03-09 11:29:30,27,Dairy,176,Very satisfied with the service.,5,0,0
ORD013638,CUST9487,blinkit,2025-03-09 12:29:30,40,Personal Care,1965,Quick and reliable!,5,0,0
ORD013640,CUST1286,blinkit,2025-03-09 19:29:30,12,Personal Care,1068,"Fast delivery, great service!",5,0,0
ORD013642,CUST6270,jiomart,2025-03-09 15:29:30,22,Beverages,563,"Very late delivery, not happy.",2,0,1
ORD013643,CUST7068,swiggy instamart,2025-03-09 05:29:30,20,Grocery,1498,Delivery person was rude.,2,0,1
ORD013645,CUST3350,jiomart,2025-03-09 11:29:30,51,Beverages,335,Packaging could be better.,3,1,0
ORD013647,CUST4828,jiomart,2025-03-09 00:29:30,25,Snacks,158,Excellent experience!,5,0,0
ORD013652,CUST7349,blinkit,2025-03-09 02:29:30,54,Grocery,1360,Delivery person was rude.,2,1,1
ORD013654,CUST4678,swiggy instamart,2025-03-09 18:29:30,39,Personal Care,1718,Delivery person was rude.,2,0,1
ORD013655,CUST1576,blinkit,2025-03-09 10:29:30,22,Dairy,561,"Not fresh, disappointed.",2,0,1
ORD013659,CUST8805,jiomart,2025-03-09 19:29:30,33,Snacks,338,"Not fresh, disappointed.",2,0,1
ORD013663,CUST8367,blinkit,2025-03-09 21:29:30,18,Grocery,1249,"Fast delivery, great service!",5,0,0
ORD013667,CUST6654,jiomart,2025-03-09 00:29:30,49,Snacks,257,"Fast delivery, great service!",5,1,0
ORD013669,CUST8850,swiggy instamart,2025-03-09 18:29:30,19,Snacks,114,"Very late delivery, not happy.",2,0,1
ORD013675,CUST3365,blinkit,2025-03-09 13:29:30,31,Beverages,656,Items missing from order.,2,0,1
ORD013677,CUST3856,jiomart,2025-03-09 06:29:30,42,Personal Care,1467,Quick and reliable!,5,1,0
ORD013682,CUST1343,jiomart,2025-03-09 09:29:30,23,Personal Care,1423,"Not fresh, disappointed.",2,0,1
ORD013683,CUST8073,jiomart,2025-03-09 12:29:30,25,Dairy,612,"Very late delivery, not happy.",2,0,1
ORD013684,CUST5912,jiomart,2025-03-09 11:29:30,33,Dairy,312,Items missing from order.,2,0,1
ORD013690,CUST4718,blinkit,2025-03-09 15:29:30,32,Fruits & Vegetables,67,Quick and reliable!,5,0,0
ORD013692,CUST3048,swiggy instamart,2025-03-09 07:29:30,17,Personal Care,850,Packaging could be better.,3,0,0
ORD013693,CUST6782,blinkit,2025-03-09 15:29:30,31,Personal Care,1816,Very satisfied with the service.,5,0,0
ORD013695,CUST7648,blinkit,2025-03-09 20:29:30,25,Dairy,105,Quick and reliable!,5,0,0
ORD013696,CUST7899,jiomart,2025-03-09 19:29:30,23,Snacks,320,"Very late delivery, not happy.",2,0,1
ORD013697,CUST7844,swiggy instamart,2025-03-09 06:29:30,25,Snacks,285,Very satisfied with the service.,5,0,0
ORD013702,CUST8594,blinkit,2025-03-09 11:29:30,9,Fruits & Vegetables,163,Quick and reliable!,5,0,0
ORD013705,CUST6341,jiomart,2025-03-09 07:29:30,17,Fruits & Vegetables,509,Delivery person was rude.,2,0,1
ORD013708,CUST9682,jiomart,2025-03-09 02:29:30,35,Fruits & Vegetables,415,Packaging could be better.,3,0,0
ORD013713,CUST4188,blinkit,2025-03-09 09:29:30,39,Dairy,102,Items missing from order.,2,0,1
ORD013714,CUST6954,jiomart,2025-03-09 03:29:30,38,Personal Care,379,Delivery person was rude.,2,0,1
ORD013715,CUST8591,blinkit,2025-03-09 04:29:30,53,Grocery,1256,"Easy to order, loved it!",5,1,0
ORD013724,CUST2780,blinkit,2025-03-09 20:29:30,34,Beverages,800,"Easy to order, loved it!",5,0,0
ORD013732,CUST6532,jiomart,2025-03-09 22:29:30,25,Snacks,187,Very satisfied with the service.,5,0,0
ORD013735,CUST9478,swiggy instamart,2025-03-09 09:29:30,44,Grocery,899,"Fast delivery, great service!",5,1,0
ORD013737,CUST3954,jiomart,2025-03-09 12:29:30,31,Grocery,881,Good quality products.,4,0,0
ORD013738,CUST8257,swiggy instamart,2025-03-09 23:29:30,29,Personal Care,1305,"Fast delivery, great service!",5,0,0
ORD013740,CUST4382,swiggy instamart,2025-03-09 06:29:30,13,Snacks,361,Quick and reliable!,5,0,0
ORD013741,CUST7323,swiggy instamart,2025-03-09 20:29:30,33,Beverages,298,Very satisfied with the service.,5,0,0
ORD013744,CUST3553,swiggy instamart,2025-03-09 23:29:30,29,Beverages,320,"Not fresh, disappointed.",2,0,1
ORD013745,CUST7584,blinkit,2025-03-09 18:29:30,40,Grocery,407,Wrong item delivered.,1,0,1
ORD013746,CUST4240,swiggy instamart,2025-03-09 03:29:30,37,Dairy,784,Excellent experience!,5,0,0
ORD013747,CUST3468,jiomart,2025-03-09 23:29:30,36,Dairy,365,"Easy to order, loved it!",5,0,0
ORD013749,CUST6185,swiggy instamart,2025-03-09 10:29:30,8,Personal Care,448,"Not fresh, disappointed.",2,0,1
ORD013750,CUST8677,blinkit,2025-03-09 22:29:30,42,Personal Care,1033,Very satisfied with the service.,5,1,0
ORD013751,CUST5025,blinkit,2025-03-09 08:29:30,30,Personal Care,1201,Wrong item delivered.,1,0,1
ORD013753,CUST8973,swiggy instamart,2025-03-09 02:29:30,27,Fruits & Vegetables,396,"Easy to order, loved it!",5,0,0
ORD013754,CUST6180,swiggy instamart,2025-03-09 07:29:30,35,Fruits & Vegetables,418,Excellent experience!,5,0,0
ORD013758,CUST2070,swiggy instamart,2025-03-09 16:29:30,47,Beverages,640,"Fast delivery, great service!",5,1,0
ORD013760,CUST1351,blinkit,2025-03-09 07:29:30,34,Personal Care,783,Quick and reliable!,5,0,0
ORD013763,CUST6431,blinkit,2025-03-09 08:29:30,10,Personal Care,594,"Not fresh, disappointed.",2,0,1
ORD013764,CUST2473,swiggy instamart,2025-03-09 19:29:30,27,Beverages,285,Very satisfied with the service.,5,0,0
ORD013765,CUST6133,jiomart,2025-03-09 08:29:30,36,Grocery,658,Very satisfied with the service.,5,0,0
ORD013767,CUST4326,blinkit,2025-03-09 01:29:30,37,Fruits & Vegetables,528,Delivery person was rude.,2,0,1
ORD013769,CUST4489,blinkit,2025-03-09 01:29:30,20,Beverages,577,Quick and reliable!,5,0,0
ORD013770,CUST6039,swiggy instamart,2025-03-09 16:29:30,26,Personal Care,643,Wrong item delivered.,1,0,1
ORD013776,CUST6547,swiggy instamart,2025-03-09 06:29:30,51,Fruits & Vegetables,377,"Very late delivery, not happy.",2,1,1
ORD013777,CUST3870,blinkit,2025-03-09 12:29:30,20,Grocery,701,Wrong item delivered.,1,0,1
ORD013778,CUST5747,jiomart,2025-03-09 13:29:30,37,Dairy,336,Packaging could be better.,3,0,0
ORD013779,CUST5968,blinkit,2025-03-09 07:29:30,30,Fruits & Vegetables,149,"Very late delivery, not happy.",2,0,1
ORD013780,CUST2662,swiggy instamart,2025-03-09 05:29:30,48,Snacks,441,"Horrible experience, never ordering again.",1,1,1
ORD013783,CUST3674,jiomart,2025-03-09 01:29:30,26,Grocery,492,Quick and reliable!,5,0,0
ORD013786,CUST9721,blinkit,2025-03-09 00:29:30,31,Dairy,768,"Horrible experience, never ordering again.",1,0,1
ORD013789,CUST8693,blinkit,2025-03-09 22:29:30,38,Dairy,510,Items missing from order.,2,0,1
ORD013792,CUST2857,blinkit,2025-03-09 02:29:30,30,Dairy,648,Wrong item delivered.,1,0,1
ORD013794,CUST8289,jiomart,2025-03-09 10:29:30,42,Beverages,711,Quick and reliable!,5,1,0
ORD013799,CUST8746,blinkit,2025-03-09 08:29:30,31,Personal Care,302,Excellent experience!,5,0,0
ORD013801,CUST8813,blinkit,2025-03-09 13:29:30,35,Personal Care,1303,Items missing from order.,2,0,1
ORD013803,CUST1326,jiomart,2025-03-09 04:29:30,36,Fruits & Vegetables,612,Quick and reliable!,5,0,0
ORD013804,CUST6937,blinkit,2025-03-09 03:29:30,29,Dairy,191,"Very late delivery, not happy.",2,0,1
ORD013805,CUST8224,swiggy instamart,2025-03-09 09:29:30,48,Dairy,383,Packaging could be better.,3,1,0
ORD013811,CUST6566,jiomart,2025-03-09 18:29:30,23,Grocery,881,"Fast delivery, great service!",5,0,0
ORD013812,CUST2392,blinkit,2025-03-09 20:29:30,37,Fruits & Vegetables,680,"Fast delivery, great service!",5,0,0
ORD013813,CUST7061,blinkit,2025-03-09 09:29:30,33,Beverages,988,Quick and reliable!,5,0,0
ORD013815,CUST3903,blinkit,2025-03-09 22:29:30,34,Grocery,1425,Quick and reliable!,5,0,0
ORD013818,CUST7449,jiomart,2025-03-09 10:29:30,31,Snacks,363,"Horrible experience, never ordering again.",1,0,1
ORD013821,CUST4229,blinkit,2025-03-09 12:29:30,37,Personal Care,1888,"Fast delivery, great service!",5,0,0
ORD013823,CUST5789,swiggy instamart,2025-03-09 18:29:30,25,Personal Care,127,"Horrible experience, never ordering again.",1,0,1
ORD013826,CUST9105,jiomart,2025-03-09 05:29:30,26,Dairy,777,Quick and reliable!,5,0,0
ORD013829,CUST3769,swiggy instamart,2025-03-09 09:29:30,22,Beverages,522,"Fast delivery, great service!",5,0,0
ORD013831,CUST5140,jiomart,2025-03-09 05:29:30,37,Snacks,455,Delivery person was rude.,2,0,1
ORD013832,CUST4146,jiomart,2025-03-09 12:29:30,19,Dairy,612,Very satisfied with the service.,5,0,0
ORD013833,CUST9411,swiggy instamart,2025-03-09 21:29:30,15,Grocery,443,Quick and reliable!,5,0,0
ORD013836,CUST1384,blinkit,2025-03-09 02:29:30,33,Beverages,658,"Horrible experience, never ordering again.",1,0,1
ORD013837,CUST9021,blinkit,2025-03-09 01:29:30,48,Grocery,232,Wrong item delivered.,1,1,1
ORD013838,CUST6219,swiggy instamart,2025-03-09 00:29:30,15,Fruits & Vegetables,495,Good quality products.,4,0,0
ORD013842,CUST6023,swiggy instamart,2025-03-09 23:29:30,36,Beverages,613,"Not fresh, disappointed.",2,0,1
ORD013844,CUST8355,jiomart,2025-03-09 14:29:30,32,Snacks,299,"Very late delivery, not happy.",2,0,1
ORD013851,CUST6454,jiomart,2025-03-09 10:29:30,10,Beverages,943,Items missing from order.,2,0,1
ORD013857,CUST7236,swiggy instamart,2025-03-09 00:29:30,21,Grocery,285,Packaging could be better.,3,0,0
ORD013858,CUST4270,swiggy instamart,2025-03-09 12:29:30,26,Beverages,410,"Horrible experience, never ordering again.",1,0,1
ORD013860,CUST7226,swiggy instamart,2025-03-09 21:29:30,33,Snacks,199,"Fast delivery, great service!",5,0,0
ORD013864,CUST7146,blinkit,2025-03-09 04:29:30,27,Beverages,841,Packaging could be better.,3,0,0
ORD013865,CUST6499,swiggy instamart,2025-03-09 11:29:30,32,Snacks,269,Quick and reliable!,5,0,0
ORD013866,CUST7009,jiomart,2025-03-09 02:29:30,19,Personal Care,1698,"Easy to order, loved it!",5,0,0
ORD013867,CUST9398,jiomart,2025-03-09 01:29:30,25,Snacks,324,"Horrible experience, never ordering again.",1,0,1
ORD013869,CUST7671,jiomart,2025-03-09 21:29:30,45,Grocery,202,Quick and reliable!,5,1,0
ORD013874,CUST4160,swiggy instamart,2025-03-09 04:29:30,29,Grocery,1054,Delivery person was rude.,2,0,1
ORD013875,CUST9008,jiomart,2025-03-09 08:29:30,39,Personal Care,1027,Delivery person was rude.,2,0,1
ORD013876,CUST5614,jiomart,2025-03-09 04:29:30,26,Snacks,60,"Fast delivery, great service!",5,0,0
ORD013885,CUST3105,swiggy instamart,2025-03-09 11:29:30,19,Grocery,993,Good quality products.,4,0,0
ORD013887,CUST4980,swiggy instamart,2025-03-09 22:29:30,5,Personal Care,485,Wrong item delivered.,1,0,1
ORD013889,CUST3901,jiomart,2025-03-09 21:29:30,8,Personal Care,808,"Fast delivery, great service!",5,0,0
ORD013890,CUST7117,swiggy instamart,2025-03-09 07:29:30,41,Snacks,354,Very satisfied with the service.,5,1,0
ORD013891,CUST2064,blinkit,2025-03-09 17:29:30,49,Snacks,318,"Horrible experience, never ordering again.",1,1,1
ORD013895,CUST2235,blinkit,2025-03-09 11:29:30,21,Grocery,942,"Horrible experience, never ordering again.",1,0,1
ORD013896,CUST1158,swiggy instamart,2025-03-09 05:29:30,34,Grocery,1012,Quick and reliable!,5,0,0
ORD013897,CUST1220,blinkit,2025-03-09 16:29:30,28,Beverages,603,Delivery person was rude.,2,0,1
ORD013898,CUST6589,blinkit,2025-03-09 07:29:30,16,Beverages,426,"Fast delivery, great service!",5,0,0
ORD013904,CUST2998,jiomart,2025-03-09 11:29:30,32,Snacks,67,Items missing from order.,2,0,1
ORD013906,CUST3272,jiomart,2025-03-09 08:29:30,41,Snacks,83,Packaging could be better.,3,1,0
ORD013907,CUST4268,swiggy instamart,2025-03-09 00:29:30,40,Beverages,743,Items missing from order.,2,0,1
ORD013908,CUST2329,jiomart,2025-03-09 14:29:30,31,Grocery,371,"Horrible experience, never ordering again.",1,0,1
ORD013909,CUST4040,swiggy instamart,2025-03-09 14:29:30,27,Beverages,757,"Fast delivery, great service!",5,0,0
ORD013911,CUST2500,jiomart,2025-03-09 16:29:30,38,Beverages,133,"Not fresh, disappointed.",2,0,1
ORD013912,CUST1062,jiomart,2025-03-09 01:29:30,39,Personal Care,1485,Delivery person was rude.,2,0,1
ORD013914,CUST4818,swiggy instamart,2025-03-09 16:29:30,34,Dairy,638,Delivery person was rude.,2,0,1
ORD013917,CUST2301,jiomart,2025-03-09 03:29:30,37,Snacks,102,"Fast delivery, great service!",5,0,0
ORD013918,CUST7338,jiomart,2025-03-09 20:29:30,18,Dairy,793,Good quality products.,4,0,0
ORD013922,CUST8799,blinkit,2025-03-09 22:29:30,38,Personal Care,970,"Easy to order, loved it!",5,0,0
ORD013927,CUST5719,swiggy instamart,2025-03-09 21:29:30,29,Fruits & Vegetables,284,Wrong item delivered.,1,0,1
ORD013928,CUST2003,swiggy instamart,2025-03-09 15:29:30,22,Snacks,490,Very satisfied with the service.,5,0,0
ORD013929,CUST8250,swiggy instamart,2025-03-09 09:29:30,20,Beverages,906,"Horrible experience, never ordering again.",1,0,1
ORD013930,CUST4029,swiggy instamart,2025-03-09 14:29:30,35,Beverages,760,"Easy to order, loved it!",5,0,0
ORD013936,CUST5313,blinkit,2025-03-09 07:29:30,33,Grocery,1036,Very satisfied with the service.,5,0,0
ORD013939,CUST4102,jiomart,2025-03-09 15:29:30,41,Grocery,1108,"Not fresh, disappointed.",2,1,1
ORD013941,CUST2241,blinkit,2025-03-09 01:29:30,15,Dairy,193,Very satisfied with the service.,5,0,0
ORD013943,CUST4064,blinkit,2025-03-09 13:29:30,34,Dairy,391,"Fast delivery, great service!",5,0,0
ORD013944,CUST6265,swiggy instamart,2025-03-09 23:29:30,36,Beverages,671,"Fast delivery, great service!",5,0,0
ORD013948,CUST5861,blinkit,2025-03-09 15:29:30,11,Dairy,190,Packaging could be better.,3,0,0
ORD013949,CUST7754,swiggy instamart,2025-03-09 15:29:30,47,Fruits & Vegetables,325,"Not fresh, disappointed.",2,1,1
ORD013954,CUST5111,blinkit,2025-03-09 20:29:30,32,Fruits & Vegetables,382,"Very late delivery, not happy.",2,0,1
ORD013960,CUST5611,jiomart,2025-03-09 02:29:30,31,Grocery,290,Packaging could be better.,3,0,0
ORD013963,CUST2009,blinkit,2025-03-09 09:29:30,34,Grocery,961,Very satisfied with the service.,5,0,0
ORD013972,CUST2445,jiomart,2025-03-09 18:29:30,37,Fruits & Vegetables,401,Very satisfied with the service.,5,0,0
ORD013975,CUST2079,swiggy instamart,2025-03-09 07:29:30,22,Snacks,405,Items missing from order.,2,0,1
ORD013978,CUST8385,swiggy instamart,2025-03-09 17:29:30,13,Beverages,828,Very satisfied with the service.,5,0,0
ORD013979,CUST6867,blinkit,2025-03-09 04:29:30,37,Personal Care,431,Delivery person was rude.,2,0,1
ORD013986,CUST9944,blinkit,2025-03-09 22:29:30,28,Personal Care,911,"Not fresh, disappointed.",2,0,1
ORD013991,CUST6781,blinkit,2025-03-09 00:29:30,24,Grocery,260,Excellent experience!,5,0,0
ORD013993,CUST8617,blinkit,2025-03-09 08:29:30,13,Snacks,189,Wrong item delivered.,1,0,1
ORD013998,CUST8608,swiggy instamart,2025-03-09 00:29:30,37,Dairy,232,Packaging could be better.,3,0,0
ORD014000,CUST3501,swiggy instamart,2025-03-09 14:29:30,34,Beverages,379,Very satisfied with the service.,5,0,0
ORD014004,CUST1401,blinkit,2025-03-09 18:29:30,21,Beverages,495,Items missing from order.,2,0,1
ORD014008,CUST3447,swiggy instamart,2025-03-09 04:29:30,23,Beverages,683,"Not fresh, disappointed.",2,0,1
ORD014009,CUST7544,swiggy instamart,2025-03-09 10:29:30,27,Fruits & Vegetables,282,"Not fresh, disappointed.",2,0,1
ORD014011,CUST1228,jiomart,2025-03-09 21:29:30,23,Grocery,1000,Wrong item delivered.,1,0,1
ORD014016,CUST4555,jiomart,2025-03-09 06:29:30,60,Snacks,235,Wrong item delivered.,1,1,1
ORD014018,CUST1268,blinkit,2025-03-09 15:29:30,10,Dairy,220,"Easy to order, loved it!",5,0,0
ORD014020,CUST8737,blinkit,2025-03-09 17:29:30,34,Grocery,1458,"Very late delivery, not happy.",2,0,1
ORD014021,CUST3455,blinkit,2025-03-09 19:29:30,33,Fruits & Vegetables,144,Items missing from order.,2,0,1
ORD014023,CUST6526,swiggy instamart,2025-03-09 11:29:30,27,Fruits & Vegetables,594,Excellent experience!,5,0,0
ORD014024,CUST4240,swiggy instamart,2025-03-09 05:29:30,32,Grocery,779,Very satisfied with the service.,5,0,0
ORD014030,CUST5549,blinkit,2025-03-09 12:29:30,24,Personal Care,285,Items missing from order.,2,0,1
